compound_id,source_name,formula,ion_mode,charge,exact_mass,formula_score,best_path_score,path_count,mechanism_count,source_fragment_count,generation_types,best_node_id,representative_path,all_node_ids,diagnostic_tag,material_diagnostic_score
COC,Cyclic Olefin Copolymer,C11H20,negative,-1,152.1565006446,0.718,0.498,9,2,9,parent;recombination,node_0863,node_0014 + node_0017 | h_transfer_recombination | electron_gain,node_0307;node_0863;node_0871;node_0923;node_0927;node_0967;node_1015;node_1043;node_1087,structural_candidate_only,0.1
COC,Cyclic Olefin Copolymer,C11H19,positive,1,151.14867561237,0.706,0.5359999999999999,20,1,20,recombination,node_0860,node_0014 + node_0016 | dehydrogenative_coupling | protonation,node_0430;node_0434;node_0452;node_0466;node_0474;node_0502;node_0510;node_0542;node_0546;node_0560;node_0648;node_0660;node_0860;node_0868;node_0902;node_0942;node_0964;node_1040;node_1130;node_1158,structural_candidate_only,0.1
COC,Cyclic Olefin Copolymer,C12H21,positive,1,165.16432567683,0.706,0.5359999999999999,12,1,12,recombination,node_0752,node_0012 + node_0014 | dehydrogenative_coupling | protonation,node_0390;node_0402;node_0426;node_0442;node_0534;node_0550;node_0574;node_0586;node_0752;node_0776;node_0884;node_1112,structural_candidate_only,0.1
COC,Cyclic Olefin Copolymer,C12H21,negative,-1,165.16432567683,0.706,0.5359999999999999,16,1,16,recombination,node_0757,node_0012 + node_0015 | h_transfer_recombination | deprotonation,node_0391;node_0403;node_0427;node_0443;node_0535;node_0551;node_0575;node_0587;node_0757;node_0781;node_0825;node_0837;node_0889;node_0937;node_1117;node_1153,structural_candidate_only,0.1
COC,Cyclic Olefin Copolymer,C12H23,positive,1,167.17997574129,0.706,0.5359999999999999,8,1,8,recombination,node_0756,node_0012 + node_0015 | h_transfer_recombination | protonation,node_0756;node_0780;node_0824;node_0836;node_0888;node_0936;node_1116;node_1152,structural_candidate_only,0.1
COC,Cyclic Olefin Copolymer,C4H9,negative,-1,57.07042529007,0.706,0.5359999999999999,4,1,4,recombination,node_0881,node_0014 + node_0021 | h_transfer_recombination | deprotonation,node_0439;node_0539;node_0881;node_0933,structural_candidate_only,0.1
COC,Cyclic Olefin Copolymer,C8H12,positive,1,108.09390038676,0.6960000000000002,0.6060000000000001,2,1,2,fragment,node_0334,M | break 2 bond(s) | electron_loss,node_0334;node_0346,structural_candidate_only,0.1
COC,Cyclic Olefin Copolymer,C8H12,negative,-1,108.09390038676,0.6960000000000002,0.6060000000000001,2,1,2,fragment,node_0335,M | break 2 bond(s) | electron_gain,node_0335;node_0347,structural_candidate_only,0.1
COC,Cyclic Olefin Copolymer,C10H18,negative,-1,138.14085058014,0.6900000000000002,0.6000000000000001,2,1,2,fragment_h_shift,node_0353,M | break 1 bond(s) | h_shift_+1 | electron_gain,node_0353;node_0373,structural_candidate_only,0.1
COC,Cyclic Olefin Copolymer,C2H4,positive,1,28.03130012892,0.6900000000000002,0.6000000000000001,2,1,2,fragment_h_shift,node_0354,M | break 1 bond(s) | h_shift_-1 | electron_loss,node_0354;node_0366,structural_candidate_only,0.1
COC,Cyclic Olefin Copolymer,C2H6,negative,-1,30.04695019338,0.6900000000000002,0.6000000000000001,2,1,2,fragment_h_shift,node_0357,M | break 1 bond(s) | h_shift_+1 | electron_gain,node_0357;node_0369,structural_candidate_only,0.1
COC,Cyclic Olefin Copolymer,C9H16,negative,-1,124.12520051568,0.6900000000000002,0.6000000000000001,2,1,2,fragment_h_shift,node_0361,M | break 1 bond(s) | h_shift_+1 | electron_gain,node_0361;node_0365,structural_candidate_only,0.1
COC,Cyclic Olefin Copolymer,C18H30,positive,1,246.2347509669,0.6859999999999999,0.516,16,1,16,recombination,node_0472,node_0004 + node_0018 | single_dehydrogenative_recombination | protonation,node_0472;node_0508;node_0796;node_0820;node_0844;node_0856;node_0958;node_0992;node_1010;node_1028;node_1068;node_1100;node_1176;node_1200;node_1204;node_1216,structural_candidate_only,0.1
COC,Cyclic Olefin Copolymer,C19H32,positive,1,260.25040103136,0.6859999999999999,0.516,20,1,20,recombination,node_0396,node_0002 + node_0016 | single_dehydrogenative_recombination | protonation,node_0396;node_0400;node_0464;node_0480;node_0500;node_0516;node_0580;node_0584;node_0762;node_0770;node_0804;node_0826;node_0830;node_0848;node_0974;node_1018;node_1050;node_1090;node_1184;node_1208,structural_candidate_only,0.1
COC,Cyclic Olefin Copolymer,C20H34,positive,1,274.26605109582,0.6859999999999999,0.516,4,1,4,recombination,node_0408,node_0002 + node_0022 | single_dehydrogenative_recombination | protonation,node_0408;node_0572;node_0786;node_0838,structural_candidate_only,0.1
COC,Cyclic Olefin Copolymer,C11H18,negative,-1,150.14085058014,0.6759999999999999,0.506,20,1,20,recombination,node_0433,node_0003 + node_0016 | single_dehydrogenative_recombination | deprotonation,node_0433;node_0437;node_0451;node_0469;node_0477;node_0505;node_0513;node_0545;node_0549;node_0559;node_0647;node_0659;node_0859;node_0867;node_0905;node_0945;node_0963;node_1039;node_1133;node_1161,structural_candidate_only,0.1
COC,Cyclic Olefin Copolymer,C12H20,negative,-1,164.1565006446,0.6759999999999999,0.506,12,1,12,recombination,node_0393,node_0002 + node_0014 | single_dehydrogenative_recombination | deprotonation,node_0393;node_0405;node_0429;node_0445;node_0537;node_0553;node_0577;node_0589;node_0751;node_0775;node_0883;node_1111,structural_candidate_only,0.1
COC,Cyclic Olefin Copolymer,C12H22,negative,-1,166.17215070906,0.6679999999999999,0.498,8,1,8,recombination,node_0755,node_0012 + node_0015 | h_transfer_recombination | electron_gain,node_0755;node_0779;node_0823;node_0835;node_0887;node_0935;node_1115;node_1151,structural_candidate_only,0.1
COC,Cyclic Olefin Copolymer,C2H,negative,-1,25.00782503223,0.6580000000000001,0.6580000000000001,1,1,1,feature_rule,node_0297,M | universal_hydrocarbon | hydrocarbon_small_fragments | small_hc_C2H,node_0297,generic_hydrocarbon_background,0.0
COC,Cyclic Olefin Copolymer,C2H3,positive,1,27.02347509669,0.6580000000000001,0.6580000000000001,1,1,1,feature_rule,node_0279,M | universal_hydrocarbon | hydrocarbon_small_fragments | small_hc_C2H3,node_0279,generic_hydrocarbon_background,0.0
COC,Cyclic Olefin Copolymer,C3,negative,-1,36.0,0.6580000000000001,0.6580000000000001,1,1,1,feature_rule,node_0298,M | universal_hydrocarbon | hydrocarbon_small_fragments | small_hc_C3,node_0298,generic_hydrocarbon_background,0.0
COC,Cyclic Olefin Copolymer,C3H,negative,-1,37.00782503223,0.6580000000000001,0.6580000000000001,1,1,1,feature_rule,node_0299,M | universal_hydrocarbon | hydrocarbon_small_fragments | small_hc_C3H,node_0299,generic_hydrocarbon_background,0.0
COC,Cyclic Olefin Copolymer,C3H3,positive,1,39.02347509669,0.6580000000000001,0.6580000000000001,1,1,1,feature_rule,node_0281,M | universal_hydrocarbon | hydrocarbon_small_fragments | small_hc_C3H3,node_0281,generic_hydrocarbon_background,0.0
COC,Cyclic Olefin Copolymer,C3H7,positive,1,43.05477522561,0.6580000000000001,0.6580000000000001,1,1,1,feature_rule,node_0283,M | universal_hydrocarbon | hydrocarbon_small_fragments | small_hc_C3H7,node_0283,generic_hydrocarbon_background,0.0
COC,Cyclic Olefin Copolymer,C4,negative,-1,48.0,0.6580000000000001,0.6580000000000001,1,1,1,feature_rule,node_0300,M | universal_hydrocarbon | hydrocarbon_small_fragments | small_hc_C4,node_0300,generic_hydrocarbon_background,0.0
COC,Cyclic Olefin Copolymer,C4H,negative,-1,49.00782503223,0.6580000000000001,0.6580000000000001,1,1,1,feature_rule,node_0301,M | universal_hydrocarbon | hydrocarbon_small_fragments | small_hc_C4H,node_0301,generic_hydrocarbon_background,0.0
COC,Cyclic Olefin Copolymer,C4H3,positive,1,51.02347509669,0.6580000000000001,0.6580000000000001,1,1,1,feature_rule,node_0284,M | universal_hydrocarbon | hydrocarbon_small_fragments | small_hc_C4H3,node_0284,generic_hydrocarbon_background,0.0
COC,Cyclic Olefin Copolymer,C4H5,positive,1,53.03912516115,0.6580000000000001,0.6580000000000001,1,1,1,feature_rule,node_0285,M | universal_hydrocarbon | hydrocarbon_small_fragments | small_hc_C4H5,node_0285,generic_hydrocarbon_background,0.0
COC,Cyclic Olefin Copolymer,C5,negative,-1,60.0,0.6580000000000001,0.6580000000000001,1,1,1,feature_rule,node_0302,M | universal_hydrocarbon | hydrocarbon_small_fragments | small_hc_C5,node_0302,validated_generic,0.5
COC,Cyclic Olefin Copolymer,C5H,negative,-1,61.00782503223,0.6580000000000001,0.6580000000000001,1,1,1,feature_rule,node_0303,M | universal_hydrocarbon | hydrocarbon_small_fragments | small_hc_C5H,node_0303,validated_generic,0.5
COC,Cyclic Olefin Copolymer,C5H11,positive,1,71.08607535453,0.6580000000000001,0.6580000000000001,1,1,1,feature_rule,node_0291,M | universal_hydrocarbon | hydrocarbon_small_fragments | small_hc_C5H11,node_0291,feature_supported_candidate,0.3
COC,Cyclic Olefin Copolymer,C5H5,positive,1,65.03912516115,0.6580000000000001,0.6580000000000001,1,1,1,feature_rule,node_0288,M | universal_hydrocarbon | hydrocarbon_small_fragments | small_hc_C5H5,node_0288,validated_generic,0.5
COC,Cyclic Olefin Copolymer,C6,negative,-1,72.0,0.6580000000000001,0.6580000000000001,1,1,1,feature_rule,node_0304,M | universal_hydrocarbon | hydrocarbon_small_fragments | small_hc_C6,node_0304,validated_generic,0.5
COC,Cyclic Olefin Copolymer,C6H,negative,-1,73.00782503223,0.6580000000000001,0.6580000000000001,1,1,1,feature_rule,node_0305,M | universal_hydrocarbon | hydrocarbon_small_fragments | small_hc_C6H,node_0305,validated_generic,0.5
COC,Cyclic Olefin Copolymer,C6H11,positive,1,83.08607535453,0.6580000000000001,0.6580000000000001,1,1,1,feature_rule,node_0295,M | universal_hydrocarbon | hydrocarbon_small_fragments | small_hc_C6H11,node_0295,feature_supported_candidate,0.3
COC,Cyclic Olefin Copolymer,C6H5,positive,1,77.03912516115,0.6580000000000001,0.6580000000000001,1,1,1,feature_rule,node_0292,M | universal_hydrocarbon | hydrocarbon_small_fragments | small_hc_C6H5,node_0292,validated_generic,0.5
COC,Cyclic Olefin Copolymer,C6H7,positive,1,79.05477522561,0.6580000000000001,0.6580000000000001,1,1,1,feature_rule,node_0293,M | universal_hydrocarbon | hydrocarbon_small_fragments | small_hc_C6H7,node_0293,validated_generic,0.5
COC,Cyclic Olefin Copolymer,C11H18,positive,1,150.14085058014,0.6579999999999999,0.488,10,1,10,recombination,node_0900,node_0014 + node_0026 | dehydrogenative_coupling | protonation,node_0450;node_0558;node_0646;node_0658;node_0858;node_0866;node_0900;node_0962;node_1038;node_1128,structural_candidate_only,0.1
COC,Cyclic Olefin Copolymer,C18H29,positive,1,245.22692593467,0.6559999999999999,0.4859999999999999,27,1,27,recombination,node_0956,node_0016 + node_0018 | dehydrogenative_coupling | protonation,node_0412;node_0424;node_0470;node_0488;node_0506;node_0524;node_0592;node_0604;node_0608;node_0628;node_0652;node_0656;node_0716;node_0736;node_0794;node_0818;node_0842;node_0854;node_0956;node_0990;node_1026;node_1066;node_1098;node_1174;node_1198;node_1202;node_1214,structural_candidate_only,0.1
COC,Cyclic Olefin Copolymer,C18H29,negative,-1,245.22692593467,0.6559999999999999,0.4859999999999999,16,1,16,recombination,node_0961,node_0016 + node_0019 | h_transfer_recombination | deprotonation,node_0471;node_0507;node_0795;node_0819;node_0843;node_0855;node_0961;node_0991;node_1013;node_1027;node_1067;node_1099;node_1175;node_1199;node_1203;node_1215,structural_candidate_only,0.1
COC,Cyclic Olefin Copolymer,C19H31,positive,1,259.24257599913,0.6559999999999999,0.4859999999999999,20,1,20,recombination,node_0760,node_0012 + node_0016 | dehydrogenative_coupling | protonation,node_0394;node_0398;node_0416;node_0462;node_0478;node_0498;node_0514;node_0578;node_0582;node_0596;node_0644;node_0664;node_0760;node_0768;node_0802;node_0846;node_0972;node_1048;node_1182;node_1206,structural_candidate_only,0.1
COC,Cyclic Olefin Copolymer,C19H31,negative,-1,259.24257599913,0.6559999999999999,0.4859999999999999,20,1,20,recombination,node_0765,node_0012 + node_0017 | h_transfer_recombination | deprotonation,node_0395;node_0399;node_0463;node_0479;node_0499;node_0515;node_0579;node_0583;node_0765;node_0773;node_0803;node_0829;node_0833;node_0847;node_0977;node_1021;node_1053;node_1093;node_1183;node_1207,structural_candidate_only,0.1
COC,Cyclic Olefin Copolymer,C19H33,positive,1,261.25822606359,0.6559999999999999,0.4859999999999999,8,1,8,recombination,node_0764,node_0012 + node_0017 | h_transfer_recombination | protonation,node_0764;node_0772;node_0828;node_0832;node_0976;node_1020;node_1052;node_1092,structural_candidate_only,0.1
COC,Cyclic Olefin Copolymer,C20H33,negative,-1,273.25822606359,0.6559999999999999,0.4859999999999999,4,1,4,recombination,node_0789,node_0012 + node_0023 | h_transfer_recombination | deprotonation,node_0407;node_0571;node_0789;node_0841,structural_candidate_only,0.1
COC,Cyclic Olefin Copolymer,C4H8,negative,-1,56.06260025784,0.6559999999999999,0.506,3,1,3,recombination,node_0441,node_0003 + node_0020 | single_dehydrogenative_recombination | deprotonation,node_0441;node_0541;node_0875,structural_candidate_only,0.1
COC,Cyclic Olefin Copolymer,C11H17,negative,-1,149.13302554791,0.6459999999999999,0.476,10,1,10,recombination,node_0861,node_0014 + node_0016 | dehydrogenative_coupling | deprotonation,node_0453;node_0561;node_0649;node_0661;node_0861;node_0869;node_0899;node_0965;node_1041;node_1127,structural_candidate_only,0.1
COC,Cyclic Olefin Copolymer,C12H19,negative,-1,163.14867561237,0.6459999999999999,0.476,4,1,4,recombination,node_0753,node_0012 + node_0014 | dehydrogenative_coupling | deprotonation,node_0753;node_0777;node_0885;node_1113,structural_candidate_only,0.1
COC,Cyclic Olefin Copolymer,C8H13,negative,-1,109.10172541899,0.6420000000000001,0.552,2,1,2,fragment_h_shift,node_0377,M | break 2 bond(s) | h_shift_+1 | electron_gain,node_0377;node_0389,structural_candidate_only,0.1
COC,Cyclic Olefin Copolymer,C16H25,positive,1,217.19562580575,0.6380000000000001,0.468,12,1,12,recombination,node_0492,node_0004 + node_0028 | single_dehydrogenative_recombination | protonation,node_0492;node_0528;node_0688;node_0692;node_0998;node_1030;node_1074;node_1102;node_1240;node_1252;node_1260;node_1272,structural_candidate_only,0.1
COC,Cyclic Olefin Copolymer,C17H27,positive,1,231.21127587021,0.6380000000000001,0.468,28,1,28,recombination,node_0420,node_0002 + node_0028 | single_dehydrogenative_recombination | protonation,node_0420;node_0484;node_0496;node_0520;node_0532;node_0600;node_0616;node_0620;node_0680;node_0700;node_0724;node_0728;node_0810;node_0850;node_0982;node_1006;node_1022;node_1034;node_1058;node_1082;node_1094;node_1106;node_1190;node_1210;node_1224;node_1244;node_1268;node_1276,structural_candidate_only,0.1
COC,Cyclic Olefin Copolymer,C20H33,positive,1,273.25822606359,0.6359999999999999,0.4859999999999999,3,1,3,recombination,node_0784,node_0012 + node_0022 | dehydrogenative_coupling | protonation,node_0406;node_0570;node_0784,structural_candidate_only,0.1
COC,Cyclic Olefin Copolymer,C10H15,negative,-1,135.11737548345,0.6280000000000001,0.458,12,1,12,recombination,node_0449,node_0003 + node_0024 | single_dehydrogenative_recombination | deprotonation,node_0449;node_0461;node_0557;node_0569;node_0613;node_0625;node_0721;node_0733;node_0891;node_0915;node_1119;node_1143,structural_candidate_only,0.1
COC,Cyclic Olefin Copolymer,C18H28,negative,-1,244.21910090244,0.6260000000000001,0.456,27,1,27,recombination,node_0473,node_0004 + node_0018 | single_dehydrogenative_recombination | deprotonation,node_0411;node_0423;node_0473;node_0487;node_0509;node_0523;node_0591;node_0603;node_0607;node_0627;node_0651;node_0655;node_0715;node_0735;node_0797;node_0821;node_0845;node_0857;node_0955;node_0993;node_1029;node_1069;node_1101;node_1177;node_1201;node_1205;node_1217,structural_candidate_only,0.1
COC,Cyclic Olefin Copolymer,C19H30,negative,-1,258.2347509669,0.6260000000000001,0.456,20,1,20,recombination,node_0397,node_0002 + node_0016 | single_dehydrogenative_recombination | deprotonation,node_0397;node_0401;node_0415;node_0465;node_0481;node_0501;node_0517;node_0581;node_0585;node_0595;node_0643;node_0663;node_0759;node_0767;node_0805;node_0849;node_0971;node_1047;node_1185;node_1209,structural_candidate_only,0.1
COC,Cyclic Olefin Copolymer,C4H11,positive,1,59.08607535453,0.626,0.5359999999999999,2,1,2,recombination,node_0880,node_0014 + node_0021 | h_transfer_recombination | protonation,node_0880;node_0932,structural_candidate_only,0.1
COC,Cyclic Olefin Copolymer,C19H32,negative,-1,260.25040103136,0.6180000000000001,0.448,8,1,8,recombination,node_0763,node_0012 + node_0017 | h_transfer_recombination | electron_gain,node_0763;node_0771;node_0827;node_0831;node_0975;node_1019;node_1051;node_1091,structural_candidate_only,0.1
COC,Cyclic Olefin Copolymer,C12H20,positive,1,164.1565006446,0.6080000000000001,0.438,4,1,4,recombination,node_0750,node_0012 + node_0014 | dehydrogenative_coupling | electron_loss,node_0750;node_0774;node_0882;node_1110,structural_candidate_only,0.1
COC,Cyclic Olefin Copolymer,C16H24,positive,1,216.18780077352,0.6080000000000001,0.438,14,1,14,recombination,node_0996,node_0016 + node_0028 | dehydrogenative_coupling | protonation,node_0490;node_0526;node_0640;node_0672;node_0686;node_0690;node_0708;node_0740;node_0996;node_1072;node_1238;node_1250;node_1258;node_1270,structural_candidate_only,0.1
COC,Cyclic Olefin Copolymer,C16H24,negative,-1,216.18780077352,0.6080000000000001,0.438,12,1,12,recombination,node_1001,node_0016 + node_0029 | h_transfer_recombination | deprotonation,node_0491;node_0527;node_0687;node_0691;node_1001;node_1033;node_1077;node_1105;node_1239;node_1251;node_1259;node_1271,structural_candidate_only,0.1
COC,Cyclic Olefin Copolymer,C16H26,positive,1,218.20345083798,0.6080000000000001,0.438,4,1,4,recombination,node_1000,node_0016 + node_0029 | h_transfer_recombination | protonation,node_1000;node_1032;node_1076;node_1104,structural_candidate_only,0.1
COC,Cyclic Olefin Copolymer,C17H26,positive,1,230.20345083798,0.6080000000000001,0.438,26,1,26,recombination,node_0808,node_0012 + node_0028 | dehydrogenative_coupling | protonation,node_0418;node_0482;node_0494;node_0518;node_0530;node_0598;node_0614;node_0618;node_0632;node_0668;node_0676;node_0678;node_0698;node_0722;node_0726;node_0744;node_0808;node_0980;node_1004;node_1056;node_1080;node_1188;node_1222;node_1242;node_1266;node_1274,structural_candidate_only,0.1
COC,Cyclic Olefin Copolymer,C17H26,negative,-1,230.20345083798,0.6080000000000001,0.438,28,1,28,recombination,node_0813,node_0012 + node_0029 | h_transfer_recombination | deprotonation,node_0419;node_0483;node_0495;node_0519;node_0531;node_0599;node_0615;node_0619;node_0679;node_0699;node_0723;node_0727;node_0813;node_0853;node_0985;node_1009;node_1025;node_1037;node_1061;node_1085;node_1097;node_1109;node_1193;node_1213;node_1223;node_1243;node_1267;node_1275,structural_candidate_only,0.1
COC,Cyclic Olefin Copolymer,C17H28,positive,1,232.21910090244,0.6080000000000001,0.438,12,1,12,recombination,node_0812,node_0012 + node_0029 | h_transfer_recombination | protonation,node_0812;node_0852;node_0984;node_1008;node_1024;node_1036;node_1060;node_1084;node_1096;node_1108;node_1192;node_1212,structural_candidate_only,0.1
COC,Cyclic Olefin Copolymer,C18H28,positive,1,244.21910090244,0.6080000000000001,0.438,19,1,19,recombination,node_0792,node_0012 + node_0024 | dehydrogenative_coupling | protonation,node_0410;node_0422;node_0486;node_0522;node_0590;node_0602;node_0606;node_0626;node_0650;node_0654;node_0714;node_0734;node_0792;node_0816;node_0954;node_0988;node_1064;node_1172;node_1196,structural_candidate_only,0.1
COC,Cyclic Olefin Copolymer,C19H30,positive,1,258.2347509669,0.6080000000000001,0.438,10,1,10,recombination,node_0800,node_0012 + node_0026 | dehydrogenative_coupling | protonation,node_0414;node_0594;node_0642;node_0662;node_0758;node_0766;node_0800;node_0970;node_1046;node_1180,structural_candidate_only,0.1
COC,Cyclic Olefin Copolymer,C2,negative,-1,24.0,0.6080000000000001,0.6080000000000001,1,1,1,feature_rule,node_0296,M | universal_hydrocarbon | hydrocarbon_small_fragments | small_hc_C2,node_0296,generic_hydrocarbon_background,0.0
COC,Cyclic Olefin Copolymer,C20H32,negative,-1,272.25040103136,0.6060000000000001,0.456,3,1,3,recombination,node_0409,node_0002 + node_0022 | single_dehydrogenative_recombination | deprotonation,node_0409;node_0573;node_0783,structural_candidate_only,0.1
COC,Cyclic Olefin Copolymer,C7H10,positive,1,94.0782503223,0.6060000000000001,0.6060000000000001,1,1,1,fragment,node_0342,M | break 2 bond(s) | electron_loss,node_0342,structural_candidate_only,0.1
COC,Cyclic Olefin Copolymer,C7H10,negative,-1,94.0782503223,0.6060000000000001,0.6060000000000001,1,1,1,fragment,node_0343,M | break 2 bond(s) | electron_gain,node_0343,structural_candidate_only,0.1
COC,Cyclic Olefin Copolymer,C10H14,negative,-1,134.10955045122,0.5980000000000001,0.428,4,1,4,recombination,node_0893,node_0014 + node_0024 | dehydrogenative_coupling | deprotonation,node_0893;node_0917;node_1121;node_1145,structural_candidate_only,0.1
COC,Cyclic Olefin Copolymer,C18H27,negative,-1,243.21127587021,0.5960000000000001,0.426,19,1,19,recombination,node_0957,node_0016 + node_0018 | dehydrogenative_coupling | deprotonation,node_0413;node_0425;node_0489;node_0525;node_0593;node_0605;node_0609;node_0629;node_0653;node_0657;node_0717;node_0737;node_0791;node_0815;node_0957;node_0987;node_1063;node_1171;node_1195,structural_candidate_only,0.1
COC,Cyclic Olefin Copolymer,C19H29,negative,-1,257.22692593467,0.5960000000000001,0.426,10,1,10,recombination,node_0761,node_0012 + node_0016 | dehydrogenative_coupling | deprotonation,node_0417;node_0597;node_0645;node_0665;node_0761;node_0769;node_0799;node_0973;node_1049;node_1179,structural_candidate_only,0.1
COC,Cyclic Olefin Copolymer,C15H22,positive,1,202.17215070906,0.5900000000000001,0.42,8,1,8,recombination,node_0636,node_0008 + node_0028 | single_dehydrogenative_recombination | protonation,node_0636;node_0704;node_0712;node_0748;node_1230;node_1246;node_1282;node_1286,structural_candidate_only,0.1
COC,Cyclic Olefin Copolymer,C4H10,negative,-1,58.0782503223,0.5880000000000001,0.498,2,1,2,recombination,node_0879,node_0014 + node_0021 | h_transfer_recombination | electron_gain,node_0879;node_0931,structural_candidate_only,0.1
COC,Cyclic Olefin Copolymer,C16H23,negative,-1,215.17997574129,0.5780000000000001,0.408,14,1,14,recombination,node_0493,node_0004 + node_0028 | single_dehydrogenative_recombination | deprotonation,node_0493;node_0529;node_0639;node_0671;node_0689;node_0693;node_0707;node_0739;node_0995;node_1071;node_1241;node_1253;node_1261;node_1273,structural_candidate_only,0.1
COC,Cyclic Olefin Copolymer,C17H25,negative,-1,229.19562580575,0.5780000000000001,0.408,26,1,26,recombination,node_0421,node_0002 + node_0028 | single_dehydrogenative_recombination | deprotonation,node_0421;node_0485;node_0497;node_0521;node_0533;node_0601;node_0617;node_0621;node_0631;node_0667;node_0675;node_0681;node_0701;node_0725;node_0729;node_0743;node_0807;node_0979;node_1003;node_1055;node_1079;node_1187;node_1225;node_1245;node_1269;node_1277,structural_candidate_only,0.1
COC,Cyclic Olefin Copolymer,C18H31,positive,1,247.24257599913,0.576,0.4859999999999999,2,1,2,recombination,node_0960,node_0016 + node_0019 | h_transfer_recombination | protonation,node_0960;node_1012,structural_candidate_only,0.1
COC,Cyclic Olefin Copolymer,C20H35,positive,1,275.27387612805,0.576,0.4859999999999999,2,1,2,recombination,node_0788,node_0012 + node_0023 | h_transfer_recombination | protonation,node_0788;node_0840,structural_candidate_only,0.1
COC,Cyclic Olefin Copolymer,C16H25,negative,-1,217.19562580575,0.5700000000000001,0.4,4,1,4,recombination,node_0999,node_0016 + node_0029 | h_transfer_recombination | electron_gain,node_0999;node_1031;node_1075;node_1103,structural_candidate_only,0.1
COC,Cyclic Olefin Copolymer,C17H27,negative,-1,231.21127587021,0.5700000000000001,0.4,12,1,12,recombination,node_0811,node_0012 + node_0029 | h_transfer_recombination | electron_gain,node_0811;node_0851;node_0983;node_1007;node_1023;node_1035;node_1059;node_1083;node_1095;node_1107;node_1191;node_1211,structural_candidate_only,0.1
COC,Cyclic Olefin Copolymer,C10H15,positive,1,135.11737548345,0.56,0.39,4,1,4,recombination,node_0890,node_0014 + node_0024 | dehydrogenative_coupling | electron_loss,node_0890;node_0914;node_1118;node_1142,structural_candidate_only,0.1
COC,Cyclic Olefin Copolymer,C15H21,positive,1,201.16432567683,0.56,0.3899999999999999,6,1,6,recombination,node_1228,node_0024 + node_0028 | dehydrogenative_coupling | protonation,node_0634;node_0702;node_0710;node_0746;node_1228;node_1280,structural_candidate_only,0.1
COC,Cyclic Olefin Copolymer,C15H21,negative,-1,201.16432567683,0.56,0.3899999999999999,8,1,8,recombination,node_1233,node_0024 + node_0029 | h_transfer_recombination | deprotonation,node_0635;node_0703;node_0711;node_0747;node_1233;node_1249;node_1285;node_1289,structural_candidate_only,0.1
COC,Cyclic Olefin Copolymer,C15H23,positive,1,203.17997574129,0.56,0.3899999999999999,4,1,4,recombination,node_1232,node_0024 + node_0029 | h_transfer_recombination | protonation,node_1232;node_1248;node_1284;node_1288,structural_candidate_only,0.1
COC,Cyclic Olefin Copolymer,C16H23,positive,1,215.17997574129,0.56,0.3899999999999999,8,1,8,recombination,node_1236,node_0024 + node_0030 | dehydrogenative_coupling | protonation,node_0638;node_0670;node_0706;node_0738;node_0994;node_1070;node_1236;node_1256,structural_candidate_only,0.1
COC,Cyclic Olefin Copolymer,C17H25,positive,1,229.19562580575,0.56,0.3899999999999999,12,1,12,recombination,node_1220,node_0024 + node_0026 | dehydrogenative_coupling | protonation,node_0630;node_0666;node_0674;node_0742;node_0806;node_0978;node_1002;node_1054;node_1078;node_1186;node_1220;node_1264,structural_candidate_only,0.1
COC,Cyclic Olefin Copolymer,C7H11,negative,-1,95.08607535453,0.552,0.552,1,1,1,fragment_h_shift,node_0385,M | break 2 bond(s) | h_shift_+1 | electron_gain,node_0385,structural_candidate_only,0.1
COC,Cyclic Olefin Copolymer,C16H22,negative,-1,214.17215070906,0.548,0.378,8,1,8,recombination,node_0997,node_0016 + node_0028 | dehydrogenative_coupling | deprotonation,node_0641;node_0673;node_0709;node_0741;node_0997;node_1073;node_1235;node_1255,structural_candidate_only,0.1
COC,Cyclic Olefin Copolymer,C17H24,negative,-1,228.18780077352,0.548,0.378,12,1,12,recombination,node_0809,node_0012 + node_0028 | dehydrogenative_coupling | deprotonation,node_0633;node_0669;node_0677;node_0745;node_0809;node_0981;node_1005;node_1057;node_1081;node_1189;node_1219;node_1263,structural_candidate_only,0.1
COC,Cyclic Olefin Copolymer,C18H26,negative,-1,242.20345083798,0.548,0.378,6,1,6,recombination,node_0793,node_0012 + node_0024 | dehydrogenative_coupling | deprotonation,node_0793;node_0817;node_0989;node_1065;node_1173;node_1197,structural_candidate_only,0.1
COC,Cyclic Olefin Copolymer,C18H30,negative,-1,246.2347509669,0.538,0.448,2,1,2,recombination,node_0959,node_0016 + node_0019 | h_transfer_recombination | electron_gain,node_0959;node_1011,structural_candidate_only,0.1
COC,Cyclic Olefin Copolymer,C20H34,negative,-1,274.26605109582,0.538,0.448,2,1,2,recombination,node_0787,node_0012 + node_0023 | h_transfer_recombination | electron_gain,node_0787;node_0839,structural_candidate_only,0.1
COC,Cyclic Olefin Copolymer,C15H20,negative,-1,200.1565006446,0.53,0.36,6,1,6,recombination,node_0637,node_0008 + node_0028 | single_dehydrogenative_recombination | deprotonation,node_0637;node_0705;node_0713;node_0749;node_1227;node_1279,structural_candidate_only,0.1
COC,Cyclic Olefin Copolymer,C15H22,negative,-1,202.17215070906,0.522,0.352,4,1,4,recombination,node_1231,node_0024 + node_0029 | h_transfer_recombination | electron_gain,node_1231;node_1247;node_1283;node_1287,structural_candidate_only,0.1
