material,normalized_formula,ion_mode,polarity,rf_formula_raw,peak_count,best_rf_score,best_rank,max_intensity,total_intensity,mz_min,mz_max,median_abs_ppm,material_total_intensity,relative_intensity,network_best_score,generation_types,paths,exact_mass,network_formula_modes,network_formula_best_score,all_network_compound_count,all_network_compounds,same_material_mode_match,same_material_formula_match,is_generic_formula,screening_tier
ETFE,C13H12Cl3N2O,positive,+,C₁₃H₁₂Cl₃N₂O⁺,1,40,380,5058.0,5058.0,317.0004,317.0004,1.8,62897427.95,8.041664285574335e-05,,,,,,,0,,False,False,False,C_network未覆盖
ETFE,C11H12Cl3N4O3,positive,+,C₁₁H₁₂Cl₃N₄O₃⁺,1,40,437,3237.69,3237.69,352.9937,352.9937,9.2,62897427.95,5.14757138014258e-05,,,,,,,0,,False,False,False,C_network未覆盖
ETFE,C7H6F8NO3S,positive,+,C₇H₆F₈NO₃S⁺,1,40,441,3124.62,3124.62,335.9946,335.9946,3.2,62897427.95,4.967802502963875e-05,,,,,,,0,,False,False,False,C_network未覆盖
ETFE,C7HF12O2,positive,+,C₇HF₁₂O₂⁺,1,40,461,2821.89,2821.89,344.9844,344.9844,18.7,62897427.95,4.486495063428106e-05,,,,,,,0,,False,False,False,C_network未覆盖
ETFE,C15H14Cl4NO,positive,+,C₁₅H₁₄Cl₄NO⁺,1,40,506,1954.39,1954.39,363.9835,363.9835,3.0,62897427.95,3.1072653742751336e-05,,,,,,,0,,False,False,False,C_network未覆盖
ETFE,C9H3F12O3,positive,+,C₉H₃F₁₂O₃⁺,1,40,532,1502.11,1502.11,386.9913,386.9913,7.2,62897427.95,2.3881898655603132e-05,,,,,,,0,,False,False,False,C_network未覆盖
ETFE,C8H3F15NO,positive,+,C₈H₃F₁₅NO⁺,1,40,575,799.88,799.88,413.9924,413.9924,11.0,62897427.95,1.2717213184549622e-05,,,,,,,0,,False,False,False,C_network未覆盖
ETFE,CHS2,negative,-,CHS₂⁻,1,40,634,476.13,476.13,76.9595,76.9595,90.7,62897427.95,7.5699438835320445e-06,,,,,,,0,,False,False,False,C_network未覆盖
ETFE,C6H2F10O2,positive,+,C₆H₂F₁₀O₂⁺,1,39,363,5681.62,5681.62,295.9871,295.9871,6.3,62897427.95,9.033151569435519e-05,,,,,,,0,,False,False,False,C_network未覆盖
ETFE,C8H7NO12,positive,+,C₈H₇NO₁₂⁺,1,39,376,5212.21,5212.21,308.9954,308.9954,2.8,62897427.95,8.286841242766589e-05,,,,,,,0,,False,False,False,C_network未覆盖
ETFE,C12H11Cl3N3O,positive,+,C₁₂H₁₁Cl₃N₃O⁺,1,39,400,4200.59,4200.59,317.994,317.994,7.0,62897427.95,6.67847658784909e-05,,,,,,,0,,False,False,False,C_network未覆盖
ETFE,C13H10Cl3N4O2,positive,+,C₁₃H₁₀Cl₃N₄O₂⁺,1,39,455,2912.93,2912.93,358.9875,358.9875,3.1,62897427.95,4.6312386610079176e-05,,,,,,,0,,False,False,False,C_network未覆盖
ETFE,C9H2F12NO2,positive,+,C₉H₂F₁₂NO₂⁺,1,39,496,2161.87,2161.87,383.9861,383.9861,7.1,62897427.95,3.437135778777103e-05,,,,,,,0,,False,False,False,C_network未覆盖
ETFE,C8H2F13NO,positive,+,C₈H₂F₁₃NO⁺,1,39,525,1586.81,1586.81,374.9912,374.9912,3.0,62897427.95,2.5228535597058542e-05,,,,,,,0,,False,False,False,C_network未覆盖
ETFE,C8HF14O2,positive,+,C₈HF₁₄O₂⁺,1,39,549,1238.46,1238.46,394.9722,394.9722,6.5,62897427.95,1.969015332367021e-05,,,,,,,0,,False,False,False,C_network未覆盖
ETFE,C12H10O17,positive,+,C₁₂H₁₀O₁₇⁺,1,39,566,932.84,932.84,425.9755,425.9755,37.0,62897427.95,1.4831131103509614e-05,,,,,,,0,,False,False,False,C_network未覆盖
ETFE,C9HF18,positive,+,C₉HF₁₈⁺,1,39,579,676.49,676.49,450.9771,450.9771,3.2,62897427.95,1.0755447751182645e-05,,,,,,,3,FEP; PFA; PTFE,False,False,False,C_network未覆盖
ETFE,C8HF17NO,positive,+,C₈HF₁₇NO⁺,1,39,591,532.35,532.35,449.9804,449.9804,5.1,62897427.95,8.463780115511066e-06,,,,,,,0,,False,False,False,C_network未覆盖
ETFE,C2N2,positive,+,C₂N₂⁺,1,38,242,15623.42,15623.42,52.0068,52.0068,23.1,62897427.95,0.00024839521279661485,,,,,,,0,,False,False,False,C_network未覆盖
ETFE,C11H12Cl2O3,positive,+,C₁₁H₁₂Cl₂O₃⁺,1,38,319,7547.59,7547.59,262.0114,262.0114,16.8,62897427.95,0.00011999838858275603,,,,,,,0,,False,False,False,C_network未覆盖
ETFE,C7F13,positive,+,C₇F₁₃⁺,1,38,402,4193.35,4193.35,330.9926,330.9926,42.0,62897427.95,6.66696578329639e-05,,,,,,,0,,False,False,False,C_network未覆盖
ETFE,C6F14N,positive,+,C₆F₁₄N⁺,1,38,465,2721.02,2721.02,351.9772,351.9772,8.4,62897427.95,4.32612284585478e-05,,,,,,,0,,False,False,False,C_network未覆盖
ETFE,C15H17Cl4O2,positive,+,C₁₅H₁₇Cl₄O₂⁺,1,38,511,1859.46,1859.46,368.9856,368.9856,32.8,62897427.95,2.9563371040834428e-05,,,,,,,0,,False,False,False,C_network未覆盖
ETFE,C7F16N,positive,+,C₇F₁₆N⁺,1,38,538,1397.93,1397.93,401.9809,401.9809,9.8,62897427.95,2.2225551116514297e-05,,,,,,,0,,False,False,False,C_network未覆盖
ETFE,CsFH,positive,+,CsFH⁺,1,37,232,17695.09,17695.09,152.9027,152.9027,55.1,62897427.95,0.0002813324896856931,,,,,,,0,,False,False,False,C_network未覆盖
ETFE,C12H14Cl4NO2,positive,+,C₁₂H₁₄Cl₄NO₂⁺,1,37,493,2311.66,2311.66,343.9912,343.9912,40.4,62897427.95,3.675285421587736e-05,,,,,,,0,,False,False,False,C_network未覆盖
ETFE,C27H56,negative,-,C₂₇H₅₆⁻,1,37,524,1326.72,1326.72,380.4761,380.4761,98.2,62897427.95,2.1093390353810168e-05,,,,,,,0,,False,False,False,C_network未覆盖
ETFE,AlO3,positive,+,AlO₃⁺,1,36,146,47635.01,47635.01,74.9621,74.9621,48.5,62897427.95,0.0007573443231711671,,,,,,,0,,False,False,False,C_network未覆盖
ETFE,C10H9Cl3N3O2,positive,+,C₁₀H₉Cl₃N₃O₂⁺,1,36,420,3690.48,3690.48,307.9845,307.9845,29.3,62897427.95,5.86745773282451e-05,,,,,,,0,,False,False,False,C_network未覆盖
ETFE,C13H17Cl4N2O,positive,+,C₁₃H₁₇Cl₄N₂O⁺,1,36,501,2065.19,2065.19,356.9919,356.9919,47.8,62897427.95,3.2834252008551327e-05,,,,,,,0,,False,False,False,C_network未覆盖
ETFE,C7H2F12O4,positive,+,C₇H₂F₁₂O₄⁺,1,36,516,1803.27,1803.27,377.9863,377.9863,28.3,62897427.95,2.8670011775894884e-05,,,,,,,0,,False,False,False,C_network未覆盖
ETFE,C2HCl,positive,+,C₂HCl⁺,1,36,536,1406.85,1406.85,59.9717,59.9717,73.9,62897427.95,2.2367369316251983e-05,,,,,,,0,,False,False,False,C_network未覆盖
ETFE,C7F14NO2,positive,+,C₇F₁₄NO₂⁺,1,36,540,1379.81,1379.81,395.9831,395.9831,33.1,62897427.95,2.1937463024670468e-05,,,,,,,0,,False,False,False,C_network未覆盖
ETFE,C14H11Cl2N2O9,positive,+,C₁₄H₁₁Cl₂N₂O₉⁺,1,36,550,1204.38,1204.38,420.987,420.987,8.0,62897427.95,1.914831876682487e-05,,,,,,,0,,False,False,False,C_network未覆盖
ETFE,C24H55N4,negative,-,C₂₄H₅₅N₄⁻,1,36,609,785.35,785.35,399.4588,399.4588,39.0,62897427.95,1.2486202148429823e-05,,,,,,,0,,False,False,False,C_network未覆盖
ETFE,HO2S,negative,-,HO₂S⁻,1,36,660,109.01,109.01,64.9615,64.9615,135.1,62897427.95,1.7331392324445597e-06,,,,,,,0,,False,False,False,C_network未覆盖
ETFE,Al2HO2,positive,+,Al₂O₂H⁺,1,35,294,9849.25,9849.25,86.9554,86.9554,55.0,62897427.95,0.00015659225378547454,,,,,,,0,,False,False,False,C_network未覆盖
ETFE,C7H5F10OS,positive,+,C₇H₅F₁₀OS⁺,1,35,410,3915.24,3915.24,326.9892,326.9892,1.2,62897427.95,6.224801438800329e-05,,,,,,,0,,False,False,False,C_network未覆盖
ETFE,C13H10Cl2N3O4,positive,+,C₁₃H₁₀Cl₂N₃O₄⁺,1,35,430,3420.93,3420.93,341.9988,341.9988,16.0,62897427.95,5.4389028478548455e-05,,,,,,,0,,False,False,False,C_network未覆盖
ETFE,C11H6Cl2N5O3,positive,+,C₁₁H₆Cl₂N₅O₃⁺,1,35,467,2702.14,2702.14,325.9863,325.9863,6.4,62897427.95,4.29610572017039e-05,,,,,,,0,,False,False,False,C_network未覆盖
ETFE,CHAl2,positive,+,CHAl₂⁺,1,35,497,2157.78,2157.78,66.9732,66.9732,42.5,62897427.95,3.430633128138907e-05,,,,,,,0,,False,False,False,C_network未覆盖
ETFE,C12H12Cl3N4O5,positive,+,C₁₂H₁₂Cl₃N₄O₅⁺,1,35,521,1650.0,1650.0,396.9994,396.9994,31.8,62897427.95,2.6233187171209278e-05,,,,,,,0,,False,False,False,C_network未覆盖
ETFE,C17H12Cl3N2O4,positive,+,C₁₇H₁₂Cl₃N₂O₄⁺,1,35,561,1053.11,1053.11,412.985,412.985,1.7,62897427.95,1.674329196477103e-05,,,,,,,0,,False,False,False,C_network未覆盖
ETFE,C10H13F6O7S2,positive,+,C₁₀H₁₃F₆O₇S₂⁺,1,35,569,861.0,861.0,422.9985,422.9985,3.9,62897427.95,1.3688954032976478e-05,,,,,,,0,,False,False,False,C_network未覆盖
ETFE,C16H10Cl3N2,positive,+,C₁₆H₁₀Cl₃N₂⁺,1,34,392,4589.34,4589.34,334.9908,334.9908,1.2,62897427.95,7.296546376504097e-05,,,,,,,0,,False,False,False,C_network未覆盖
ETFE,C11H17Cl3O7,positive,+,C₁₁H₁₇Cl₃O₇⁺,1,34,491,2396.12,2396.12,365.9999,365.9999,9.7,62897427.95,3.8095675421016954e-05,,,,,,,0,,False,False,False,C_network未覆盖
ETFE,C10H17O8S3,positive,+,C₁₀H₁₇O₈S₃⁺,1,34,495,2197.12,2197.12,361.0086,361.0086,1.6,62897427.95,3.4931794059155954e-05,,,,,,,0,,False,False,False,C_network未覆盖
ETFE,C2Cl,negative,-,C₂Cl⁻,1,34,440,1688.97,1688.97,58.968,58.968,23.8,62897427.95,2.6852767355489294e-05,,,,,,,0,,False,False,False,C_network未覆盖
ETFE,C14H19Cl5N2O2,positive,+,C₁₄H₁₉Cl₅N₂O₂⁺,1,34,562,1037.96,1037.96,421.9849,421.9849,8.2,62897427.95,1.6502423609835383e-05,,,,,,,0,,False,False,False,C_network未覆盖
ETFE,O2S,negative,-,O₂S⁻,1,34,644,341.07,341.07,63.9594,63.9594,47.7,62897427.95,5.422638271808696e-06,,,,,,,0,,False,False,False,C_network未覆盖
ETFE,C11H11F3NO7S2,positive,+,C₁₁H₁₁F₃NO₇S₂⁺,1,33,529,1548.53,1548.53,389.9878,389.9878,11.7,62897427.95,2.4619925654686486e-05,,,,,,,0,,False,False,False,C_network未覆盖
ETFE,C28H58,negative,-,C₂₈H₅₈⁻,1,33,619,666.33,666.33,394.4886,394.4886,86.7,62897427.95,1.059391491381326e-05,,,,,,,0,,False,False,False,C_network未覆盖
ETFE,C14H22Cl6O2,positive,+,C₁₄H₂₂Cl₆O₂⁺,1,33,588,549.4,549.4,431.9679,431.9679,15.4,62897427.95,8.734856382946895e-06,,,,,,,0,,False,False,False,C_network未覆盖
ETFE,CH3S5,positive,+,CH₃S₅⁺,1,32,336,6648.98,6648.98,174.886,174.886,15.5,62897427.95,0.00010571147687128913,,,,,,,0,,False,False,False,C_network未覆盖
ETFE,C3HCl,positive,+,C₃HCl⁺,1,32,592,503.4,503.4,71.971,71.971,71.3,62897427.95,8.003506922416212e-06,,,,,,,0,,False,False,False,C_network未覆盖
ETFE,C10H7Cl6NO3,positive,+,C₁₀H₇Cl₆NO₃⁺,1,32,596,419.27,419.27,398.8515,398.8515,9.2,62897427.95,6.6659323547108566e-06,,,,,,,0,,False,False,False,C_network未覆盖
ETFE,AlClHS,positive,+,AlClHS⁺,1,31,267,11943.81,11943.81,94.9254,94.9254,45.7,62897427.95,0.0001898934565256734,,,,,,,0,,False,False,False,C_network未覆盖
ETFE,C3Cl7NO2,positive,+,C₃Cl₇NO₂⁺,1,31,456,2911.59,2911.59,326.7804,326.7804,18.6,62897427.95,4.6291082082315894e-05,,,,,,,0,,False,False,False,C_network未覆盖
ETFE,C26H56N,negative,-,C₂₆H₅₆N⁻,1,31,533,1263.67,1263.67,382.4726,382.4726,80.5,62897427.95,2.0090964625843655e-05,,,,,,,0,,False,False,False,C_network未覆盖
ETFE,C16H14CsNO4,positive,+,C₁₆H₁₄CsNO₄⁺,1,31,563,999.13,999.13,416.9982,416.9982,2.4,62897427.95,1.588506927173959e-05,,,,,,,0,,False,False,False,C_network未覆盖
ETFE,C19H17Cl4N2O,positive,+,C₁₉H₁₇Cl₄N₂O⁺,1,31,568,874.86,874.86,428.9947,428.9947,33.2,62897427.95,1.3909312805214636e-05,,,,,,,0,,False,False,False,C_network未覆盖
ETFE,C10H3F13O3,positive,+,C₁₀H₃F₁₃O₃⁺,1,31,584,597.57,597.57,417.986,417.986,2.2,62897427.95,9.500706459333048e-06,,,,,,,0,,False,False,False,C_network未覆盖
ETFE,ClH2S,positive,+,ClH₂S⁺,1,30,151,44747.98,44747.98,68.9528,68.9528,46.8,62897427.95,0.0007114437181051694,,,,,,,0,,False,False,False,C_network未覆盖
ETFE,AlS,positive,+,AlS⁺,1,30,522,1633.82,1633.82,58.9587,58.9587,95.6,62897427.95,2.597594294791827e-05,,,,,,,0,,False,False,False,C_network未覆盖
ETFE,C9HF14N3O,positive,+,C₉HF₁₄N₃O⁺,1,30,570,854.81,854.81,432.9836,432.9836,12.6,62897427.95,1.3590539833831152e-05,,,,,,,0,,False,False,False,C_network未覆盖
ETFE,C6Cl5S3,positive,+,C₆Cl₅S₃⁺,1,30,576,770.12,770.12,342.7511,342.7511,25.8,62897427.95,1.2244061881388904e-05,,,,,,,0,,False,False,False,C_network未覆盖
ETFE,CAl2,positive,+,CAl₂⁺,1,30,594,476.43,476.43,65.963,65.963,7.1,62897427.95,7.57471355392681e-06,,,,,,,0,,False,False,False,C_network未覆盖
ETFE,C4HCl6NO2,positive,+,C₄HCl₆NO₂⁺,1,28,528,1573.4,1573.4,304.8003,304.8003,42.6,62897427.95,2.5015331330412535e-05,,,,,,,0,,False,False,False,C_network未覆盖
ETFE,CN2,negative,-,CN₂⁻,1,28,608,804.63,804.63,40.011,40.011,107.5,62897427.95,1.2792732965800073e-05,,,,,,,0,,False,False,False,C_network未覆盖
ETFE,AlH2S,positive,+,AlH₂S⁺,1,27,196,26498.59,26498.59,60.973,60.973,70.3,62897427.95,0.0004212984674200815,,,,,,,0,,False,False,False,C_network未覆盖
ETFE,C2HS2,positive,+,C₂HS₂⁺,1,27,241,15648.73,15648.73,88.9424,88.9424,101.4,62897427.95,0.00024879761398891986,,,,,,,0,,False,False,False,C_network未覆盖
ETFE,C2HCl6O4S2,positive,+,C₂HCl₆O₄S₂⁺,1,27,564,958.39,958.39,362.7436,362.7436,1.6,62897427.95,1.523734803213046e-05,,,,,,,0,,False,False,False,C_network未覆盖
ETFE,C22H52N5,negative,-,C₂₂H₅₂N₅⁻,1,24,422,1760.11,1760.11,386.4644,386.4644,107.6,62897427.95,2.798381519510131e-05,,,,,,,0,,False,False,False,C_network未覆盖
ETFE,C24H54N3,negative,-,C₂₄H₅₄N₃⁻,1,24,520,1339.79,1339.79,384.4742,384.4742,108.9,62897427.95,2.1301188994008775e-05,,,,,,,0,,False,False,False,C_network未覆盖
ETFE,CH8N3,negative,-,CH₈N₃⁻,1,20,651,293.6,293.6,62.0786,62.0786,100.3,62897427.95,4.667917426343663e-06,,,,,,,0,,False,False,False,C_network未覆盖
ETFE,AlNa,positive,+,AlNa⁺,1,18,255,12902.61,12902.61,49.9733,49.9733,50.8,62897427.95,0.00020513732310734338,,,,,,,0,,False,False,False,C_network未覆盖
ETFE,H,positive,+,H⁺,1,15,49,174859.39,174859.39,1.0076,1.0076,321.6,62897427.95,0.002780072185765746,,,,,,,0,,False,False,False,C_network未覆盖
ETFE,H2,positive,+,H₂⁺,1,15,385,4811.04,4811.04,2.0154,2.0154,148.4,62897427.95,7.649025018677254e-05,,,,,,,0,,False,False,False,C_network未覆盖
ETFE,H3O,negative,-,H₃O⁻,1,15,222,4044.61,4044.61,19.0251,19.0251,323.8,62897427.95,6.430485525123925e-05,,,,,,,0,,False,False,False,C_network未覆盖
ETFE,Al,positive,+,Al⁺,2,15,512,1849.96,2971.37,26.9741,26.9892,279.8,62897427.95,4.724151840297946e-05,,,,,,,0,,False,False,False,C_network未覆盖
ETFE,H2Mg,positive,+,H₂Mg⁺,1,15,481,2546.68,2546.68,25.994,25.994,236.3,62897427.95,4.048941400313651e-05,,,,,,,0,,False,False,False,C_network未覆盖
ETFE,H3,positive,+,H₃⁺,1,15,574,809.59,809.59,3.0232,3.0232,90.6,62897427.95,1.287159151632686e-05,,,,,,,0,,False,False,False,C_network未覆盖
ETFE,CH4,positive,+,CH₄⁺,1,15,589,536.26,536.26,16.0274,16.0274,209.1,62897427.95,8.525944819656174e-06,,,,,neutral,0.4,0,,False,True,False,C_network未覆盖
ETFE,CH3S9,positive,+,CH₃S₉⁺,1,11,558,1104.86,1104.86,302.7565,302.7565,49.8,62897427.95,1.756606010786805e-05,,,,,,,0,,False,False,False,C_network未覆盖
ETFE,C3Cl6NaO,positive,+,C₃Cl₆NaO⁺,1,9,73,122138.13,122138.13,284.7927,284.7927,16.0,62897427.95,0.0019418620757766613,,,,,,,0,,False,False,False,C_network未覆盖
ETFE,MgS,positive,+,MgS⁺,1,9,599,385.19,385.19,55.9564,55.9564,2.9,62897427.95,6.124097797865516e-06,,,,,,,0,,False,False,False,C_network未覆盖
ETFE,C26H55N,negative,-,C₂₆H₅₅N⁻,1,5,565,1066.56,1066.56,381.4785,381.4785,116.7,62897427.95,1.6957132187469677e-05,,,,,,,0,,False,False,False,C_network未覆盖
ETFE,ClCs2,positive,+,ClCs₂⁺,1,0,463,2773.59,2773.59,300.7602,300.7602,63.2,62897427.95,4.409703370072385e-05,,,,,,,0,,False,False,False,C_network未覆盖
ETFE,C3H6F,negative,-,C₃H₆F⁻,1,43,628,530.44,530.44,61.0536,61.0536,126.1,62897427.95,8.433413213997728e-06,0.35,adduct,break 2 bond(s) | H shift +2 | -H | ; | break 2 bond(s) | H shift +2 | -H,61.04535335611,negative; neutral; positive,0.45,1,ETFE,True,True,False,D_泛化或弱证据
ETFE,CClF,negative,-,CClF⁻,1,39,637,459.09,459.09,65.9666,65.9666,18.3,62897427.95,7.299026605109374e-06,0.28,adduct,break 2 bond(s) | H shift -1 | Cl | ; | break 2 bond(s) | H shift -1 | Cl,65.96725584473,negative,0.28,3,ETFE; PTFE; PVDF,True,True,False,D_泛化或弱证据
FEP,CF3,negative,-,CF₃⁻,2,100,2,3051644.88,3083810.19,69.0002,70.002,43.300000000000004,75658273.61,0.04075972187650344,0.5499999999999999,adduct,break 1 bond(s) | H shift +1 | -H | ; | break 1 bond(s) | H shift +1 | -H | ; | break 1 bond(s) | H shift +1 | -H,68.99520948819,negative; neutral,0.6,3,FEP; PFA; PTFE,True,True,False,A_高置信特征
FEP,C3HClF7,negative,-,C₃HClF₇⁻,1,100,50,35076.24,35076.24,204.9806,204.9806,71.0,75658273.61,0.000463614067918196,0.4299999999999999,adduct,break 1 bond(s) | H shift +1 | Cl | ; | break 1 bond(s) | H shift +1 | Cl | ; | break 1 bond(s) | H shift +1 | Cl,204.96549985334,negative,0.4299999999999999,3,FEP; PFA; PTFE,True,True,False,A_高置信特征
FEP,CF3O,negative,-,CF₃O⁻,1,100,53,33931.82,33931.82,84.9957,84.9957,59.1,75658273.61,0.0004484878967092255,0.48,adduct,break 1 bond(s) | O | ; | break 1 bond(s) | O | ; | break 1 bond(s) | O | ; | break 2 bond(s) | O,84.99012410776,negative,0.48,3,FEP; PFA; PTFE,True,True,False,A_高置信特征
FEP,C2F4,negative,-,C₂F₄⁻,1,100,63,25033.73,25033.73,99.9946,99.9946,4.4,75658273.61,0.0003308789482699908,0.4,adduct,break 2 bond(s) | H shift +1 | -H | ; | break 2 bond(s) | H shift +1 | -H | ; | break 2 bond(s) | H shift +1 | -H,99.99361265092,negative; neutral,0.45,4,ETFE; FEP; PFA; PTFE,True,True,False,A_高置信特征
FEP,C3HF7,negative,-,C₃HF₇⁻,1,100,72,18997.19,18997.19,170.0001,170.0001,17.1,75658273.61,0.0002510920365157404,0.5,adduct,break 1 bond(s) | H shift +2 | -H | ; | break 1 bond(s) | H shift +2 | -H | ; | break 1 bond(s) | H shift +2 | -H,169.99664717134,negative; neutral; positive,0.6,3,FEP; PFA; PTFE,True,True,False,A_高置信特征
FEP,CF2,negative,-,CF₂⁻,2,100,39,72104.48,73100.73999999999,50.0016,51.0061,43.35,75658273.61,0.0009661962467821633,0.4,adduct,break 2 bond(s) | H shift +1 | -H | ; | break 2 bond(s) | H shift +1 | -H | ; | break 2 bond(s) | H shift +1 | -H,49.99680632546,negative; neutral,0.45,5,ETFE; FEP; PFA; PTFE; PVDF,True,True,False,B_可用支持
FEP,C3F6O,negative,-,C₃F₆O⁻,1,100,243,1269.44,1269.44,165.9903,165.9903,26.6,75658273.61,1.677860119494207e-05,0.33,adduct,break 2 bond(s) | O | ; | break 2 bond(s) | O | ; | break 2 bond(s) | O | ; | break 2 bond(s) | O,165.98533359595,negative,0.33,3,FEP; PFA; PTFE,True,True,False,B_可用支持
FEP,C2HF4,negative,-,C₂HF₄⁻,1,85,311,714.39,714.39,100.9988,100.9988,31.5,75658273.61,9.442324889443113e-06,0.35,adduct,break 2 bond(s) | H shift +2 | -H | ; | break 2 bond(s) | H shift +2 | -H | ; | break 2 bond(s) | H shift +2 | -H,101.00143768315,negative; neutral; positive,0.45,4,ETFE; FEP; PFA; PTFE,True,True,False,B_可用支持
FEP,CHF2,positive,+,CHF₂⁺,1,77,42,149008.08,149008.08,51.0028,51.0028,25.1,75658273.61,0.0019694882382342003,0.45,adduct,break 2 bond(s) | H | ; | break 2 bond(s) | H | ; | break 2 bond(s) | H | ; | break 2 bond(s) | H,51.00463135769,negative; neutral; positive,0.45,5,ETFE; FEP; PFA; PTFE; PVDF,True,True,False,B_可用支持
FEP,CHF2O,negative,-,CHF₂O⁻,1,73,10,411516.0,411516.0,67.0019,67.0019,26.9,75658273.61,0.0054391407623344,0.33,adduct,break 2 bond(s) | OH | ; | break 2 bond(s) | H shift +1 | O | ; | break 2 bond(s) | OH,66.99954597726,negative,0.33,5,ETFE; FEP; PFA; PTFE; PVDF,True,True,False,B_可用支持
FEP,F,negative,-,F⁻,1,100,1,15600123.36,15600123.36,19.004,19.004,265.6,75658273.61,0.20619190229498022,,,,,,,0,,False,False,False,C_network未覆盖
FEP,C3HO2,positive,+,C₃HO₂⁺,2,100,1,3092261.49,3213809.8000000003,68.9944,69.9955,35.7,75658273.61,0.0424779689867946,,,,,,,4,EVA; PET; POMC; POMH,False,False,False,C_network未覆盖
FEP,C5HO2,positive,+,C₅HO₂⁺,1,100,3,3071922.53,3071922.53,92.997,92.997,1.1,75658273.61,0.040602598809417904,,,,,,,4,EVA; PET; POMC; POMH,False,False,False,C_network未覆盖
FEP,F2,negative,-,F₂⁻,1,100,3,2984574.62,2984574.62,38.0024,38.0024,132.8,75658273.61,0.03944809308476633,,,,,,,0,,False,False,False,C_network未覆盖
FEP,C7HO2,positive,+,C₇HO₂⁺,1,100,10,1190468.21,1190468.21,116.9926,116.9926,38.5,75658273.61,0.01573480537153906,,,,,,,4,EVA; PET; POMC; POMH,False,False,False,C_network未覆盖
FEP,C2F5,negative,-,C₂F₅⁻,1,100,4,1164153.92,1164153.92,118.9991,118.9991,54.9,75658273.61,0.01538700084541884,,,,,,,1,PTFE,False,False,False,C_network未覆盖
FEP,C3F3,negative,-,C₃F₃⁻,2,100,6,763801.74,788439.16,92.9972,94.0001,10.15,75658273.61,0.01042105671171156,,,,,,,2,ETFE; PVDF,False,False,False,C_network未覆盖
FEP,C5F5N,negative,-,C₅F₅N⁻,1,100,7,605030.06,605030.06,169.0011,169.0011,32.3,75658273.61,0.007996879007823822,,,,,,,0,,False,False,False,C_network未覆盖
FEP,F2H,negative,-,F₂H⁻,1,100,8,508817.04,508817.04,39.0112,39.0112,154.3,75658273.61,0.006725200242115331,,,,,,,0,,False,False,False,C_network未覆盖
FEP,C3F,negative,-,C₃F⁻,2,100,9,455723.44,470723.92,55.0026,56.0059,33.7,75658273.61,0.006221711090401921,,,,,,,0,,False,False,False,C_network未覆盖
FEP,C3F5,negative,-,C₃F₅⁻,1,100,11,378500.72,378500.72,130.9922,130.9922,2.8,75658273.61,0.005002767072786767,,,,,neutral,0.3,1,PTFE,False,True,False,C_network未覆盖
FEP,C3H3F6NO2S,negative,-,C₃H₃F₆NO₂S⁻,1,100,12,371192.71,371192.71,230.9842,230.9842,20.7,75658273.61,0.00490617472866759,,,,,,,0,,False,False,False,C_network未覆盖
FEP,C2,negative,-,C₂⁻,1,100,13,344660.21,344660.21,24.0048,24.0048,177.1,75658273.61,0.004555486050033861,,,,,,,0,,False,False,False,C_network未覆盖
FEP,C4HO2,positive,+,C₄HO₂⁺,1,100,27,339833.98,339833.98,80.9917,80.9917,66.7,75658273.61,0.004491696199040458,,,,,,,4,EVA; PET; POMC; POMH,False,False,False,C_network未覆盖
FEP,C3F2,negative,-,C₃F₂⁻,2,100,15,298133.48,308179.56,73.9997,75.0028,17.55,75658273.61,0.00407330943854985,,,,,,,0,,False,False,False,C_network未覆盖
FEP,C2F3,negative,-,C₂F₃⁻,2,100,16,291810.47,298074.26999999996,80.9975,82.0007,11.7,75658273.61,0.003939744535230877,,,,,neutral,0.3,2,ETFE; PTFE,False,True,False,C_network未覆盖
FEP,C4H3F8NO2S,negative,-,C₄H₃F₈NO₂S⁻,1,100,17,272467.8,272467.8,280.9812,280.9812,17.7,75658273.61,0.0036012954961740897,,,,,,,0,,False,False,False,C_network未覆盖
FEP,C2F5NO3,negative,-,C₂F₅NO₃⁻,1,100,18,205350.0,205350.0,180.987,180.987,36.6,75658273.61,0.0027141777125199726,,,,,,,0,,False,False,False,C_network未覆盖
FEP,CF,negative,-,CF⁻,2,100,19,158980.34,160966.18,31.0029,32.0068,72.15,75658273.61,0.0021275423337008916,,,,,neutral,0.3,3,ETFE; PTFE; PVDF,False,True,False,C_network未覆盖
FEP,C3,negative,-,C₃⁻,2,100,24,151029.48,158002.64,36.005,37.0093,63.099999999999994,75658273.61,0.002088372262027352,,,,,,,5,COC; EVA; PET; POMC; POMH,False,False,False,C_network未覆盖
